title,url,year
Mariatta Wijaya - Build-a-GitHub-Bot Workshop,https://www.youtube.com/watch?v=ZwvjtCjimiw,2018
Rizky Ariestiyansyah - When data meets education! The secret life of data in education,https://www.youtube.com/watch?v=8OoR-P6wE0M,2018
Liana Bakradze - Learning Python like a Pro,https://www.youtube.com/watch?v=DG2AAhvh7nk,2018
"Using GitHub, Travis CI, and Python to Introduce Collaborative Software Development",https://www.youtube.com/watch?v=cxTXJ3N91s0,2018
Anubha Maneshwar - Pycamp 2K17: A Disclaimer,https://www.youtube.com/watch?v=TcHkkzWBMKY,2018
Meg Ray - Python for N00bs: A cognitive and educational approach,https://www.youtube.com/watch?v=rCZgroTno1w,2018
"Laura Jacob - GenZeal: A new generation of thinkers who design, develop, and distribute for tomorrow",https://www.youtube.com/watch?v=8mYlzEanNEY,2018
Elizabeth Wickes - Hard Shouldn't be Hardship: Supporting Absolute Novices to Python,https://www.youtube.com/watch?v=KAPeaEJeuc8,2018
Douglas Blank - Jupyter Tools for Teaching and Learning,https://www.youtube.com/watch?v=iAvoE9vjZuc,2018
Devishi Jha - Teaching Python 101,https://www.youtube.com/watch?v=s36GwDng904,2018
"Carol Willing - STEAM Workshops using Jupyter Notebooks, JupyterHub, and Binder",https://www.youtube.com/watch?v=BqJyaejvVjQ,2018
"Aly Sivji, Joe Jasinski, tathagata dasgupta (t) - Docker for Data Science",https://www.youtube.com/watch?v=jbb1dbFaovg,2018
Wanjun Zhang - Coding as Enrichment: How to Empower Students with Creative Coding Experiences,https://www.youtube.com/watch?v=yN98sklnHSM,2018
Nicholas Tollervey - Mu - How to Make a Kids' Code Editor,https://www.youtube.com/watch?v=T5IAf5vGGSk,2018
Lightning Talks - Thursday,https://www.youtube.com/watch?v=fJj18KzomR0,2018
Skipper Seabold - Introduction to Python for Data Science,https://www.youtube.com/watch?v=W4WQi2OIy7o,2018
"Ruben Orduz,  Nolan Brubaker - A Python-flavored Introduction to Containers And Kubernetes",https://www.youtube.com/watch?v=kx-048qE-TI,2018
Philip James - API-Driven Django,https://www.youtube.com/watch?v=w0xgJ5C9Be8,2018
Harry  Percival - Introduction to TDD with Django,https://www.youtube.com/watch?v=_rLPDxpXIFc,2018
"Eric Ma, Mridul Seth - Network Analysis Made Simple: Part I",https://www.youtube.com/watch?v=HkbMUrgzwMs,2018
Allen Downey - Complexity Science,https://www.youtube.com/watch?v=F0uiLhZmtN4,2018
Adam Englander - Practical API Security,https://www.youtube.com/watch?v=wXnvEzw4hHI,2018
Melanie Crutchfield - Code Your Heart Out: Beginning Python for Human People with Feelings,https://www.youtube.com/watch?v=2Tg2gfzL_8s,2018
Emily Xie - Making Art with Python,https://www.youtube.com/watch?v=u3d-n41Tobw,2018
Josh Lowe - Invited Speaker,https://www.youtube.com/watch?v=TStuXnGfwVw,2018
Jason Huggins - Keynote,https://www.youtube.com/watch?v=q-x7jK72E6E,2018
Trey Hunner - Using List Comprehensions and Generator Expressions For Data Processing,https://www.youtube.com/watch?v=_6U1XoxyyBY,2018
"Tom Augspurger, James Crist, Martin Durant - Parallel Data Analysis with Dask",https://www.youtube.com/watch?v=_UWRQZ3nFm0,2018
Stuart Williams - Python Epiphanies,https://www.youtube.com/watch?v=-kqZtZj4Ky0,2018
"Mike Müller - Faster Python Programs - Measure, don't Guess",https://www.youtube.com/watch?v=DGrS0uwMuHY,2018
"Ian Zelikman, Austin Hacker - Workflow Engines Up and Running",https://www.youtube.com/watch?v=kw0RL9LZk9s,2018
Allen Downey - Introduction to Digital Signal Processing,https://www.youtube.com/watch?v=SrJq2AzXZME,2018
Tania  Sanchez Monroy - Down the rabbit hole. A 101 on reproducible workflows with Python,https://www.youtube.com/watch?v=VAXCrDrAPo0,2018
Scott Sanderson - Foundations of Numerical Computing in Python,https://www.youtube.com/watch?v=aGGbnMyeZs0,2018
"Lights Camera Action! Scrape, explore, and model to predict Oscar winners & box office hits",https://www.youtube.com/watch?v=XMtygcrqHqo,2018
"Moshe Zadka - Web Applications, A to Z",https://www.youtube.com/watch?v=XKoK9wJjSqY,2018
"Michael Herman - Going Serverless with OpenFaaS, Kubernetes, and Python",https://www.youtube.com/watch?v=zxcvyrhmjbc,2018
Ernest W. Durbin III - Welcome and Housekeeping,https://www.youtube.com/watch?v=iyV1NUaSt0k,2019
Briceida Mariscal - Por qué comencé mi carrera con Python y por qué tu también deberías hacerlo,https://www.youtube.com/watch?v=ofuEhdzCqug,2019
Felipe de Morais - AfroPython: empoderando a la población negra usando Python en Brasil,https://www.youtube.com/watch?v=vFsUHJRPtJ4,2019
Python Software Foundation Community Report and Community Service Awards,https://www.youtube.com/watch?v=P4IfFLAX9hY,2019
Sunday Lightning Talks,https://www.youtube.com/watch?v=bnxxoTx9Sko,2019
Python Steering Council - Keynote,https://www.youtube.com/watch?v=8dDp-UHBJ_A,2019
Russell Keith-Magee - Keynote,https://www.youtube.com/watch?v=ftP5BQh1-YM,2019
"Moses Schwartz, Andy Culler - A Snake in the Bits: Security Automation with Python",https://www.youtube.com/watch?v=Nzcw9xolvow,2019
¡Escuincla babosa!: Creating a telenovela script in three Python deep learning frameworks,https://www.youtube.com/watch?v=VWDoQPm5Ozw,2019
David Wolever - Floats are Friends: making the most of IEEE754.00000000000000002,https://www.youtube.com/watch?v=zguLmgYWhM0,2019
Charlotte Mays - Attracting the Invisible Contributors,https://www.youtube.com/watch?v=1cqeJPIkqOk,2019
J. Henry Hinnefeld - Measuring Model Fairness,https://www.youtube.com/watch?v=pYXz507ths0,2019
Manojit Nandi - Measures and Mismeasures of algorithmic fairness,https://www.youtube.com/watch?v=olCKhigTVuY,2019
Jonas Neubert - What is a PLC and how do I talk Python to it?,https://www.youtube.com/watch?v=a0l29lgDf6k,2019
"Andrew Godwin - Terrain, Art, Python and LiDAR",https://www.youtube.com/watch?v=yusmXE6LUAE,2019
Rachael Tatman - Put down the deep learning: When not to use neural networks and what to do instead,https://www.youtube.com/watch?v=qw5dBdTXLEs,2019
Emin Martinian - Statistical Profiling (and other fun with the sys module),https://www.youtube.com/watch?v=d5SGUscT2GA,2019
Saturday Lightning TalksBreak,https://www.youtube.com/watch?v=sRwHWPDJBnk,2019
Jacob Kaplan-Moss - Assets in Django without losing your hair,https://www.youtube.com/watch?v=E613X3RBegI,2019
Liz Sander - Lowering the Stakes of Failure with Pre-mortems and Post-mortems,https://www.youtube.com/watch?v=bmMBA6SDirU,2019
Lauren Schaefer - Does remote work really work?,https://www.youtube.com/watch?v=CTWgKyLk6mo,2019
Eric Snow - to GIL or not to GIL: the Future of Multi-Core (C)Python,https://www.youtube.com/watch?v=7RlqbHCCVyc,2019
Isabel Cristina Ruiz Buriticá - Pintando el caos con Python,https://www.youtube.com/watch?v=4OkiRPU-XMU,2019
Nicolle Cysneiros - Eita! Why Internationalization and Localization matter,https://www.youtube.com/watch?v=2eF_MhgplQ8,2019
"One Engineer, an API, and an MVP: Or, how I spent one hour improving hiring data at my company.",https://www.youtube.com/watch?v=z2TR9Idhwes,2019
JP Bader - Plug-n-Stream Player Piano: Signal Processing With Python,https://www.youtube.com/watch?v=fevxy-s0vo0,2019
Liran Haimovitch -  Understanding Python’s Debugging Internals,https://www.youtube.com/watch?v=QU158nGABxI,2019
Amanda Sopkin - The Refactoring Balance Beam: When to Make Changes and When to Leave it Alone,https://www.youtube.com/watch?v=sze4yunoxU0,2019
Kushal Das - Building reproducible Python applications for secured environments,https://www.youtube.com/watch?v=wRHi8Ui5vWA,2019
Geir Arne Hjelle - Plugins: Adding Flexibility to Your Apps,https://www.youtube.com/watch?v=98s9YfoXB68,2019
Erin Allard - Ace Your Technical Interview Using Python,https://www.youtube.com/watch?v=NltGUUi23zc,2019
Anthony Shaw - Wily Python: Writing simpler and more maintainable Python,https://www.youtube.com/watch?v=dqdsNoApJ80&t=1480s,2019
Matthew Gordon - Fighting Climate Change with Python,https://www.youtube.com/watch?v=WQkM3ppuhWo,2019
Terri Oda - Python Security Tools,https://www.youtube.com/watch?v=e7zzdl8OXCU,2019
Fridolín Pokorný - Thoth - how to recommend the best possible libraries for your application,https://www.youtube.com/watch?v=CRnKC6-cFY4,2019
Lynn Root - Advanced asyncio: Solving Real-world Production Problems,https://www.youtube.com/watch?v=bckD_GK80oY,2019
Andy Fundinger - 8 things that happen at the dot:  Attribute Access & Descriptors,https://www.youtube.com/watch?v=6cDtA_uzqg0,2019
Philip James - The Elephant and the Serpent: Using Mastodon with Python,https://www.youtube.com/watch?v=3AQZfXG-ZXs,2019
Elana Hashman - The Black Magic of Python Wheels,https://www.youtube.com/watch?v=02aAZ8u3wEQ,2019
Chris Wilcox - Shipping your first Python package and automating future publishing,https://www.youtube.com/watch?v=P3dY3uDmnkU,2019
Final Remarks and Conference Close,https://www.youtube.com/watch?v=ADutU_sFXXA,2019
Programación para periodistas: el uso de Python en la extracción y análisis de reportajes,https://www.youtube.com/watch?v=or3d8pNrSBc,2019
Luciano Ramalho - Set Practice: learning from Python's set types,https://www.youtube.com/watch?v=tGAngdU_8D8,2019
Friday Lightning TalksBreak,https://www.youtube.com/watch?v=yFcCuinRVnU,2019
Duy Nguyen - Scraping a Million Pokemon Battles: Distributed Systems By Example,https://www.youtube.com/watch?v=QvZqttX9uXc,2019
Dan Yeaw - 5 Steps to Build Python Native GUI Widgets for BeeWare,https://www.youtube.com/watch?v=sWt_sEZUiY8,2019
Shuhong Wong - Releasing the World's Largest Python Site Every 7 Minutes,https://www.youtube.com/watch?v=2mevf60qm60,2019
Paul Ganssle - Working with Time Zones: Everything You Wish You Didn't Need to Know,https://www.youtube.com/watch?v=rz3D8VG_2TY,2019
Jess Shapiro - Everything at Once: Python's Many Concurrency Models,https://www.youtube.com/watch?v=w2nKIGhXPAM,2019
"Łukasz Langa - Life Is Better Painted Black, or: How to Stop Worrying and Embrace Auto-Formatting",https://www.youtube.com/watch?v=esZLCuWs_2Y,2019
Michael Sullivan - Getting to Three Million Lines of Type-Annotated Python,https://www.youtube.com/watch?v=mh9jQSxzv0c,2019
Getting started with Deep Learning: Using Keras & Numpy to detect voice disorders,https://www.youtube.com/watch?v=6wpq_e6lW3Y,2019
Pablo Galindo Salgado - Time to take out the rubbish: garbage collector,https://www.youtube.com/watch?v=CLW5Lyc1FN8,2019
Alex Landau - Building a Culture of Observability,https://www.youtube.com/watch?v=-6Hk9rcgM94,2019
María Andrea Vignau - Autopsias informáticas: Extendiendo software libre forense con Python,https://www.youtube.com/watch?v=iiIGvoIbCyc,2019
"Steve Dower - Python on Windows is Okay, Actually",https://www.youtube.com/watch?v=uoI57uMdDD4,2019
Ariel Ortiz - The Perils of Inheritance: Why We Should Prefer Composition,https://www.youtube.com/watch?v=YXiaWtc0cgE,2019
A. Jesse Jiryu Davis - API Evolution the Right Way,https://www.youtube.com/watch?v=dqDnB6jKzcE,2019
Joe Gordon - Syntax Trees and Python - Automated Code Transformations,https://www.youtube.com/watch?v=viNzD1zD-Fg,2019
Edwin Jung - Mocking and Patching Pitfalls,https://www.youtube.com/watch?v=Ldlz4V-UCFw,2019
Jake VanderPlas - How to Think about Data Visualization,https://www.youtube.com/watch?v=vTingdk_pVM&t=1585s,2019
Nina Zakharenko - Keynote,https://www.youtube.com/watch?v=35mXD40SvXM,2019
Dustin Ingram - PEP 572: The Walrus Operator,https://www.youtube.com/watch?v=6uAvHOKofws,2019
Matthew Page - How to JIT: Writing a Python JIT from scratch in pure Python,https://www.youtube.com/watch?v=2BB39q6cqPQ,2019
Educational Summit Wrap up (AUDIO ONLY),https://www.youtube.com/watch?v=1jD3bHorFmg,2019
"Jessica Garson - Making Music with Python, SuperCollider and FoxDot",https://www.youtube.com/watch?v=YUIPcXduR8E,2019
Pamela McANulty - Things I Wish They Told Me About The Multiprocessing Module in Python 3,https://www.youtube.com/watch?v=5dMOYf0b_20,2019
William Horton - CUDA in your Python: Effective Parallel Programming on the GPU,https://www.youtube.com/watch?v=iw8RU4m4Dlo,2019
Hayley Denbraver - Engineering Ethics and Open Source Software,https://www.youtube.com/watch?v=lO1qciS1Ho0,2019
Matthew Seal - Programmatic Notebooks with papermill,https://www.youtube.com/watch?v=vBEEL274sco,2019
Jenna Quindica - Supporting Engineers with Mental Health Issues,https://www.youtube.com/watch?v=EyHHcuX97io,2019
"Jordan Adler, Joe Gordon - Migrating Pinterest from Python2 to Python3",https://www.youtube.com/watch?v=e1vqfBEAkNA,2019
Sarah Withee - Building an Open Source Artificial Pancreas,https://www.youtube.com/watch?v=1kT1VoX7VAs,2019
"Philip James, Asheesh Laroia - Account Security Patterns: How Logged-In Are you?",https://www.youtube.com/watch?v=ccVblMPcEh4,2019
Historia de un ingeniero junior: Mi experiencia construyendo un pipeline de ETL usando Python,https://www.youtube.com/watch?v=giFwg-kU9kE,2019
Jes Ford - Getting Started Testing in Data Science,https://www.youtube.com/watch?v=0ysyWk-ox-8,2019
Eric Ma - Beyond Two Groups: Generalized Bayesian A/B[/C/D/E...] Testing,https://www.youtube.com/watch?v=Pt37qA351yk,2019
Shauna Gordon-McKeon - A New Era in Python Governance,https://www.youtube.com/watch?v=mAC83JVDzL8,2019
Hynek Schlawack - Maintaining a Python Project When It’s Not Your Job,https://www.youtube.com/watch?v=9G2s1TN9QQY,2019
"Mariatta - Don't be a robot, build the bot",https://www.youtube.com/watch?v=_xdEAxLuj9Y,2019
"Mario Corchero - Exceptional Exceptions - How to properly raise, handle and create them.",https://www.youtube.com/watch?v=V2fGAv2R5j8,2019
Vinayak Mehta - Extracting tabular data from PDFs with Camelot & Excalibur,https://www.youtube.com/watch?v=Irf6kdl0lAA,2019
Reuven M. Lerner - Practical decorators,https://www.youtube.com/watch?v=MjHpMCIvwsY,2019
Faris Chebib - Help! I'm now the leader of our Meetup group!,https://www.youtube.com/watch?v=h5YrZt788CY,2019
"Yanhui Li, Brian Quinlan - Dependency hell: a library author's guide",https://www.youtube.com/watch?v=OaBhcueqNqw,2019
Lessons learned from building a community of Python users among thousands of analysts,https://www.youtube.com/watch?v=JcPwf4Ej12M,2019
"Max Bélanger, Damien DeVille - Going from 2 to 3 on Windows, macOS and Linux",https://www.youtube.com/watch?v=O4Fuz7ubIoE,2019
Neil Chazin - Strategies for testing Async code,https://www.youtube.com/watch?v=aQ6rpLRJsXs,2019
Robert Myers - Take Back the Web with GraphQL,https://www.youtube.com/watch?v=TtsbJLrlG3M,2019
Bernat Gabor - Type hinting (and mypy),https://www.youtube.com/watch?v=hTrjTAPnA_k,2019
"Jacinda Shelly - But, Why is the (Django) Admin Slow?",https://www.youtube.com/watch?v=f8cFjiyxQuQ,2019
Hannah Stepanek - Thinking like a Panda: Everything you need to know to use pandas the right way.,https://www.youtube.com/watch?v=ObUcgEO4N8w,2019
Daniel Chen - Pandas is for Everyone,https://www.youtube.com/watch?v=3qDhDXNRgHE,2019
Jill Cates - How to Build a Clinical Diagnostic Model in Python,https://www.youtube.com/watch?v=9J83Pp9qH5w,2019
Raymond Hettinger - Modern solvers: Problems well-defined are problems solved,https://www.youtube.com/watch?v=_GP9OpZPUYc,2019
Aaron Gee-Clough - Django Channels in practice,https://www.youtube.com/watch?v=j6IOuD5WD8c,2019
Dmitry Petrov - Machine learning model and dataset versioning practices,https://www.youtube.com/watch?v=jkfh2PM5Sz8,2019
Caitlin Rubin - Intentional Deployment: Best Practices for Feature Flag Management,https://www.youtube.com/watch?v=HhxNaPYpYiU,2019
Thinking Inside the Box: How Python Helped Us Adapt to An Existing Data Ingestion Pipeline,https://www.youtube.com/watch?v=N2_nU_0vvtQ,2019
"Simon Willison - Instant serverless APIs, powered by SQLite",https://www.youtube.com/watch?v=pTr1uLQTJNE,2019
Shannon Zhu - Leveraging the Type System to Write Secure Applications,https://www.youtube.com/watch?v=ZplZ8ZBwu0Q,2019
Adrienne Lowe - The Zen of Python Teams,https://www.youtube.com/watch?v=WZ8FEB4J8-c,2019
Lady Red / Christopher Beacham - A Medieval DSL? Parsing Heraldic Blazons with Python!,https://www.youtube.com/watch?v=7s5K-tLOV1M,2019
Abrar Ahmed Sheikh - A Guide to Software Engineering for Visually Impaired,https://www.youtube.com/watch?v=tJSSU6TO8EY,2019
Zac Hatfield-Dodds - Escape from auto-manual testing with Hypothesis!,https://www.youtube.com/watch?v=KcyGUVzL7HA,2019
"Victor Stinner - How to engage Python contributors in the long term? Tech is easy, people are hard.",https://www.youtube.com/watch?v=O3UmUj9h_Eo,2019
Katie McLaughlin - A Right Stitch-up: Creating embroidery patterns with Pillow,https://www.youtube.com/watch?v=Fllch-WwzWM,2019
Thea Flowers - Break the Cycle: Three excellent Python tools to automate repetitive tasks,https://www.youtube.com/watch?v=-BHverY7IwU,2019
"Leonardo Rochael Almeida - From days to minutes, from minutes to milliseconds with SQLAlchemy",https://www.youtube.com/watch?v=kEShMV4VfWE,2019
Christy Heaton - Plan your next eclipse viewing with Jupyter and geopandas,https://www.youtube.com/watch?v=PIPJAE-PXd4,2019
Deepak K Gupta - Hello World of Machine Learning Using Scikit Learn,https://www.youtube.com/watch?v=bCDcI8SdjD8,2019
Jeff Elkner and Chalmer Lowe - Python Certification,https://www.youtube.com/watch?v=jZoa8IUoqEw,2019
"Tracy Teal, Dr. Kari L. Jordan - Inclusive pedagogy to support computational teaching",https://www.youtube.com/watch?v=IYADM3-0QSM,2019
Adopting QPython in smartphones for teaching/learning  computational science and engineering,https://www.youtube.com/watch?v=4SpeUQjMex4,2019
"Neha Gupta, Jessica Jahnke - Building a Community for Girls with Python",https://www.youtube.com/watch?v=NMCWe1Vwn5U,2019
Meg Ray - Education Summit Keynote,https://www.youtube.com/watch?v=uiqeUVgrNnU,2019
Charles R. Severance - Inside the World's Largest Python Course on Coursera,https://www.youtube.com/watch?v=8S7kJz84kD8,2019
Elvis Saravia - Applied Deep Learning for NLP Using PyTorch,https://www.youtube.com/watch?v=VBM1u-UIoI0,2019
Jacinda Shelly - Hands-On Web Application Security with Django,https://www.youtube.com/watch?v=8W4MGggwgfM,2019
"Mike Müller - Faster Python Programs - Measure, don't Guess",https://www.youtube.com/watch?v=EcGWDNlGTNg,2019
Kevin Markham - Data Science Best Practices with pandas,https://www.youtube.com/watch?v=ZjrUmNq41Eo,2019
Zac Hatfield-Dodds - Escape from auto-manual testing with Hypothesis!,https://www.youtube.com/watch?v=SmBAl34RV4M,2019
Emily Morehouse - What To Expect When You’re Expecting: A Hands-On Guide to Regression Testing,https://www.youtube.com/watch?v=AAyQpMmbIKU,2019
Grishma Jena - Introduction to Data Science with Python,https://www.youtube.com/watch?v=FtaBwrYn-uQ,2019
"Mariatta, Andrew Svetlov - Hands-on Intro to aiohttp",https://www.youtube.com/watch?v=OxzVApXKWYM,2019
Kevin Lemagnen - Open the Black Box: an Introduction to Model Interpretability in Python,https://www.youtube.com/watch?v=d66ttkMY9zE,2019
"IPython and Jupyter in Depth: High productivity, interactive Python",https://www.youtube.com/watch?v=hgiNlxUN2V0,2019
Stuart Williams - Python by Immersion,https://www.youtube.com/watch?v=F6yLRM3b0q8,2019
To trust or to test?: Automated testing of scientific projects with pytest,https://www.youtube.com/watch?v=G-MAMrJ-CSA,2019
Adam Englander - Practical API Security,https://www.youtube.com/watch?v=LgoGcr8xUiI,2019
Dave Anderson - Building Evolutionary API with GraphQL and Python,https://www.youtube.com/watch?v=DWgD5iloSHs,2019
Luciano Ramalho - Pythonic Objects: idiomatic OOP in Python,https://www.youtube.com/watch?v=mUu_4k6a5-I,2019
David Beazley - Lambda Calculus from the Ground Up,https://www.youtube.com/watch?v=pkCLMl0e_0k,2019
"Jérôme Petazzoni, AJ Bowen - Getting started with Kubernetes and container orchestration",https://www.youtube.com/watch?v=J08MrW2NC1Y,2019
Sergio Sánchez - Analyzing Census Data with Pandas,https://www.youtube.com/watch?v=sGtCgYWzOV4,2019
"Eric Ma, Hugo Bowne-Anderson - Bayesian Data Science by Simulation",https://www.youtube.com/watch?v=0pZc5u3e884,2019
"Chalmer Lowe - Scikit-learn, wrapping your head around machine learning",https://www.youtube.com/watch?v=kTdt0P0e3Qc,2019
Paul Ganssle - Dealing with Datetimes,https://www.youtube.com/watch?v=Xt8age1Be4E,2019
Ariel Ortiz - Design Patterns in Python for the Untrained Eye,https://www.youtube.com/watch?v=o1FZ_Bd4DSM,2019
Thursday Bram - Writing about Python (Even When You Hate Writing),https://www.youtube.com/watch?v=lfmMB8HohyY,2019
Paul Vincent Craven - Build Your Own 2D Platformer Game,https://www.youtube.com/watch?v=Djtm1DzWSvo,2019
Tania Allard - Building data pipelines in Python: Airflow vs scripts soup,https://www.youtube.com/watch?v=n9_JjmHRtys,2019
Dave Forgac - Writing Command Line Applications that Click,https://www.youtube.com/watch?v=Sv7rRGTaMHE,2019
"Mridul Seth, Eric Ma - Network Analysis Made Simple",https://www.youtube.com/watch?v=eZs4MECCuYY,2019
Melanie Crutchfield - Beginning Python for Human People with Feelings,https://www.youtube.com/watch?v=3xnQb34DlmM,2019
Talk: Harry Percival - Stop Using Mocks (for a while),https://www.youtube.com/watch?v=rk-f3B-eMkI,2020
Sponsor Workshop: ActiveState - Shaun Lowry - We need to talk about Windows,https://www.youtube.com/watch?v=S77ASVUiTdA,2020
Tutorial: Allison Parrish - Nonsense verse with Python and machine learning,https://www.youtube.com/watch?v=yJ6iN5M42sA,2020
Talk: Colin Carroll - Getting started with automatic differentiation,https://www.youtube.com/watch?v=NG21KWZSiok,2020
Sponsor Workshop: Jason Lantz - Salesforce: How Python Powers Salesforce.org's Unique Open Source...,https://www.youtube.com/watch?v=XL77lRTVF3g,2020
Talk: Anthony Shaw - Why is Python slow?,https://www.youtube.com/watch?v=I4nkgJdVZFA,2020
Tutorial: Mike Müller - Migration from Python 2 to 3,https://www.youtube.com/watch?v=JgIgEjASOlk,2020
Talk: Calvin Hendryx-Parker - Finite State Machine (FSM) in Django,https://www.youtube.com/watch?v=nG_ZsNxRz0o,2020
"Talk: Eric J. Ma - A careful walk through probability distributions, using Python",https://www.youtube.com/watch?v=G7SIcvWrAKs,2020
Talk: Matthew Rocklin - Deploying Python at Scale with Dask,https://www.youtube.com/watch?v=deX0GlW4uew,2020
"Sponsor Workshop: Keith Kraus, Bartley Richardson - NVIDIA: GPU-Accelerated Data Analytics in Python",https://www.youtube.com/watch?v=AxDJWkRISL8,2020
Talk: Daniel Imberman - Bridging Data Science and Data Infrastructure with Apache Airflow,https://www.youtube.com/watch?v=zd_hWkOU-V0,2020
Python Steering Council Community Address,https://www.youtube.com/watch?v=xX8fGuh4T_o,2020
Tutorial: Geir Arne Hjelle - Introduction to Decorators: Power Up Your Python Code,https://www.youtube.com/watch?v=T8CQwGIsrx4,2020
"Talk: Javier Jorge Cano - “Sorry, Could you repeat that again?” - Speech Recognition with Python",https://www.youtube.com/watch?v=D9i1lwC-3ZA,2020
PSF Community Address - Ewa Jodlowska,https://www.youtube.com/watch?v=a05o1fV90jc,2020
Talk: Robson Luis Monteiro Junior - Polyglot data with python: Introducing Pandas and Apache Arrow,https://www.youtube.com/watch?v=yWR97VkLIzE,2020
"Sponsor Workshop: Xilinx, Inc.: Patrick Lysaght - Extending the Python Ecosystem to Xilinx",https://www.youtube.com/watch?v=ooOLl4_H-IE,2020
Python Trainers Summit - Hatchery 2020,https://www.youtube.com/watch?v=azXvbo_wzmw,2020
Education Summit 2020,https://www.youtube.com/watch?v=3T5QYIsthn0,2020
Charla: Eric Nahuel Horvat - Integraciones con Asyncio,https://www.youtube.com/watch?v=IGokXFTVRzQ,2020
Tutorial: Sergio Sanchez - Geospatial Public Policy Analysis with GeoPandas,https://www.youtube.com/watch?v=_eII-MqXlv0,2020
"Charla: David Mauricio Delgado Ruiz - Datos, Python y humanos",https://www.youtube.com/watch?v=76j-C2DQRec,2020
Decoding bias and narrative in competitive video games - Kim-Adeline Miguel - Talk,https://www.youtube.com/watch?v=0HzbyQPKW9E,2020
Sponsor Workshop: Capital One: Steven Lott - Type Hints: Putting more Buzz in your Fizz,https://www.youtube.com/watch?v=udVRTBm_-q0,2020
Tutorial: Santiago Basulto - Python Concurrency: from beginner to pro,https://www.youtube.com/watch?v=18B1pznaU1o,2020
"Talk: Alexandra Sunderland - From 0 to 60 in 2,592,000 seconds",https://www.youtube.com/watch?v=9c0ksQKizts,2020
Sponsor Workshop: Heroku - Casey Faist: From Project to Productionized on Heroku,https://www.youtube.com/watch?v=1923eduj0Gg,2020
Talk: Brian K Okken - Multiply your Testing Effectiveness with Parameterized Testing,https://www.youtube.com/watch?v=2R1HELARjUk,2020
Docker and Python: making them play nicely and securely for Data Science and ML - Tania Allard -Talk,https://www.youtube.com/watch?v=Jq68axbKIbg,2020
Talk: Shreya Khurana - How multilingual is your NLP model?,https://www.youtube.com/watch?v=hYZQaTeowHQ,2020
Talk: Catherine Nelson - Practical privacy-preserving machine learning in Python,https://www.youtube.com/watch?v=NUk6QN02UxQ,2020
Talk: Terri Oda - Using Python to Detect Vulnerabilities in Binaries,https://www.youtube.com/watch?v=k3fM9KqKfTg,2020
Talk: Igor T. Ghisi - Write Less and Test More with Data Regression Testing,https://www.youtube.com/watch?v=YBuVGx3EYSY,2020
Talk: Pratyush Das - Python in High Energy Physics,https://www.youtube.com/watch?v=jClVsR6XfdI,2020
Talk: Aly Sivji - If Statements are a Code Smell,https://www.youtube.com/watch?v=P0kfKqMHioQ,2020
Talk: Neeraj Pandey - The joy of creating art with code,https://www.youtube.com/watch?v=Xjv1G0suPF8,2020
Talk: Manojit Nandi - The Limitations and Danger of Facial Recognition,https://www.youtube.com/watch?v=OS63Er80KJc,2020
Talk: Chris Seto - Big O No: Django ORM runtime complexity and how to avoid it using LATERAL JOINS,https://www.youtube.com/watch?v=GJUL3glrKvA,2020
Talk: Reuven M. Lerner - Function dissection lab -- learn how functions,https://www.youtube.com/watch?v=QR9W81P7yTw,2020
Talk: Emmanuelle Gouillart - Building interactive applications for image data,https://www.youtube.com/watch?v=fnNUMKH6TWI,2020
Talk: James Bennett - A 🐍's guide to Unicode,https://www.youtube.com/watch?v=olhKTHFYNxA,2020
Talk: Maria Jose Molina-Contreras - How to build an intelligent “indoor garden”,https://www.youtube.com/watch?v=8STo1-rRV1E,2020
"Charla: Renne Silva Gomes de Oliveira Rocha - Si no está documentado, su proyecto no existe.",https://www.youtube.com/watch?v=KJrgcTfGZig,2020
Charla: Cristina Muñoz - Detección automatizada de archivos maliciosos en el repositorio PyPI,https://www.youtube.com/watch?v=Lluu64ri3Qg,2020
"Goodbye Print, Hello Debugger! - Nina Zakharenko - Talk",https://www.youtube.com/watch?v=5AYIe-3cD-s,2020
Tutorial: Katie McLaughlin - Deploying Django on Serverless Infrastructure,https://www.youtube.com/watch?v=oYy9_4fm56o,2020
Tutorial: Husni Almoubayyed - Effective Data Visualization,https://www.youtube.com/watch?v=cNXioWhEeJc,2020
Tutorial: Keith Galli - Natural Language Processing (NLP) in Python - From Zero to Hero,https://www.youtube.com/watch?v=vyOgWhwUmec,2020
Tutorial: Mariatta - Say it with Bots!,https://www.youtube.com/watch?v=JWhywJHIMfs,2020
Easy Data Processing With Azure Fun -Tania Allard - Sponsor Workshop: Microsoft,https://www.youtube.com/watch?v=PV7iy6FPjAY,2020
Sponsor Workshop: Mark Ibrahim - Facebook: Machine Learning on Encrypted Data with CrypTen,https://www.youtube.com/watch?v=CLunSEdSDaA,2020
Optimize Python & Django apps with Postgres superpowers – Louise Grandjonc – Sponsor Workshop,https://www.youtube.com/watch?v=dyBLGjCQJHs,2020
Tutorial: Kimberly Fessel - It's Officially Legal so Let's Scrape the Web,https://www.youtube.com/watch?v=RUQWPJ1T6Zc,2020
Talk: Wendi Dreesen - Mixing a Raspberry Pi with Python into a 5th Grade Science Fair Project,https://www.youtube.com/watch?v=YB9aGx5zpto,2020
